dx,dy
0.12150335311889648,0.12789573669433596
0.031951904296875,0.5083407402038574
0.05120849609375,0.5579751968383789
0.06554794311523438,0.5876001358032227
0.0430450439453125,0.19500389099121096
0.053691864013671875,0.23537292480468752
0.111785888671875,0.2585186004638672
0.09998321533203125,0.3427013397216797
0.04174065589904785,0.4932407379150391
0.12491416931152344,0.12746849060058596
0.0425567626953125,0.5521239280700684
0.06659698486328125,0.587673568725586
0.0440826416015625,0.19504680633544924
0.053867340087890625,0.2355827331542969
0.11264801025390625,0.2584709167480469
0.10221099853515625,0.3429168701171875
0.12901854515075684,0.12708511352539065
0.06830215454101562,0.5878690719604492
0.045940399169921875,0.19494476318359377
0.054660797119140625,0.23576965332031252
0.11421966552734375,0.25841751098632815
0.07041168212890625,0.5881532669067383
0.04807281494140625,0.19471492767333987
0.03816986083984375,0.592652702331543
0.05637359619140625,0.23567237854003908
0.116607666015625,0.258428955078125
0.08489608764648438,0.5406369209289551
0.07304763793945312,0.5883955001831055
0.050586700439453125,0.19434871673583987
0.13812255859375,0.45366897583007815
0.03922271728515625,0.5921806335449219
0.0588226318359375,0.2353996276855469
0.11965179443359375,0.25851097106933596
0.038494110107421875,0.48306050300598147
0.11640167236328125,0.16108622550964358
0.08507537841796875,0.5411490440368653
0.07621002197265625,0.5884899139404297
0.053676605224609375,0.19362964630126955
0.13861083984375,0.4536785125732422
0.040714263916015625,0.5918106079101563
0.061756134033203125,0.2352012634277344
0.0404815673828125,0.4831701755523682
0.11798477172851562,0.1610142230987549
0.08522796630859375,0.5411771774291992
0.07982254028320312,0.5884613037109375
0.057552337646484375,0.1925701141357422
0.061519622802734375,0.23610916137695315
0.04320979118347168,0.5632308959960938
0.04317283630371094,0.4833864212036133
0.12022018432617188,0.16093316078186037
0.08617401123046875,0.5413474082946778
0.126495361328125,0.4365533828735352
0.043616533279418945,0.5629085540771485
0.0906829833984375,0.6613506317138672
0.046291351318359375,0.4836734771728516
0.12225341796875,0.16075816154479983
0.09659576416015625,0.15986313819885256
0.087615966796875,0.5415834426879883
0.0559844970703125,0.2058428764343262
0.1282501220703125,0.43697776794433596
0.045703887939453125,0.5742448806762696
0.03155517578125,0.24596824645996096
0.04435372352600098,0.5625690460205078
0.08982467651367188,0.6611827850341797
0.12540817260742188,0.16087248325347903
0.0973358154296875,0.15930166244506838
0.08919906616210938,0.5416678428649903
0.05481719970703125,0.20670928955078127
0.1309356689453125,0.43725051879882815
0.048046112060546875,0.5742277145385742
0.034053802490234375,0.24564399719238283
0.04216122627258301,0.5619148254394531
0.08964920043945312,0.6608871459960938
0.12451171875,0.27140083312988283
0.12886428833007812,0.16115727424621584
0.099212646484375,0.1587608098983765
0.09127426147460938,0.5418285369873047
0.056427001953125,0.20629205703735354
0.1345977783203125,0.4373058319091797
0.051097869873046875,0.5742210388183594
0.037479400634765625,0.24520912170410158
0.04255509376525879,0.5614627838134766
0.18213653564453125,0.5854705810546875
0.09070587158203125,0.660833740234375
0.12527084350585938,0.2712158203125
0.10184478759765625,0.15830531120300295
0.0384521484375,0.19373836517333987
0.09398269653320312,0.5422953605651856
0.058376312255859375,0.20622863769531252
0.1379547119140625,0.436005973815918
0.034552812576293945,0.5575965881347656
0.09467554092407227,0.2163585662841797
0.18071746826171875,0.5865577697753906
0.12368011474609375,0.6558326721191406
0.0926055908203125,0.6610530853271485
0.12720108032226562,0.2709678649902344
0.0389556884765625,0.19371881484985354
0.08571243286132812,0.5382827758789063
0.06053924560546875,0.20661153793334963
0.035808563232421875,0.5575851440429688
0.09563136100769043,0.21632232666015627
0.126617431640625,0.6558994293212891
0.09493255615234375,0.6614231109619141
0.12948989868164062,0.2707542419433594
0.0406646728515625,0.193452262878418
0.06296539306640625,0.20734539031982424
0.03781890869140625,0.5577568054199219
0.09731268882751465,0.21631469726562502
0.1304779052734375,0.6562332153320313
0.0976409912109375,0.6618484497070313
0.132080078125,0.27052154541015627
0.0430908203125,0.1930736541748047
0.06562042236328125,0.208283805847168
0.09764862060546875,0.5397285461425781
0.040673255920410156,0.5578445434570313
0.09987092018127441,0.21604194641113283
0.10086822509765625,0.6623538970947266
0.13525772094726562,0.2702507019042969
0.0457000732421875,0.19277706146240237
0.09819412231445312,0.5397514343261719
0.04414653778076172,0.5579399108886719
0.10314226150512695,0.2156566619873047
0.1386260986328125,0.27005615234375
0.0484161376953125,0.1925243377685547
0.09914398193359375,0.5397209167480469
0.10708904266357422,0.21537818908691408
0.051361083984375,0.1923564910888672
0.10074996948242188,0.5396560668945313
0.0545196533203125,0.19225444793701174
0.10322189331054688,0.5397056579589844
0.023015975952148438,0.14657380580902102
0.0572967529296875,0.1919282913208008
